customer_id,age,gender,segment,tier,city,state,annual_income_inr,credit_score,join_date,is_churned,churn_date
CUST02213,51,Non-binary,Gen-Z,Basic,Mumbai,Maharashtra,414643,737,2021-04-03,0,
CUST02214,46,Female,Boomer,Premium,Jaipur,Rajasthan,1600002,763,2022-09-22,0,
CUST02215,44,Female,Gen-X,Basic,Delhi,Delhi,1217393,578,2022-09-01,0,
CUST02216,28,Male,Millennial,Premium,Kolkata,West Bengal,523978,720,2022-06-04,0,
CUST02217,29,Female,Gen-X,Premium,Pune,Maharashtra,1129136,671,2022-01-29,1,2023-12-22
CUST02218,19,Female,Millennial,Premium,Bangalore,Karnataka,1192961,708,2022-04-19,1,2024-02-04
CUST02219,26,Female,Gen-X,Elite,Ahmedabad,Gujarat,1612002,635,2022-08-18,0,
CUST02220,64,Female,Gen-Z,Elite,Kolkata,West Bengal,570256,553,2022-07-22,0,
CUST02221,33,Male,Gen-X,Elite,Jaipur,Rajasthan,1729838,551,2023-03-22,0,
CUST02222,60,Male,Millennial,Basic,Bangalore,Karnataka,877793,682,2023-01-27,0,
CUST02223,34,Female,Gen-Z,Basic,Hyderabad,Telangana,344606,628,2021-02-12,0,
CUST02224,65,Male,Gen-Z,Basic,Mumbai,Maharashtra,404593,696,2022-04-06,1,2024-02-06
CUST02225,62,Female,Gen-Z,Elite,Hyderabad,Telangana,475122,715,2023-04-10,1,2023-12-30
CUST02226,65,Male,Millennial,Elite,Chennai,Tamil Nadu,1109442,787,2022-08-09,0,
CUST02227,23,Male,Millennial,Elite,Surat,Gujarat,688072,825,2022-10-30,0,
CUST02228,31,Male,Millennial,Basic,Mumbai,Maharashtra,584858,753,2021-07-12,0,
CUST02229,28,Male,Millennial,Elite,Bangalore,Karnataka,891182,602,2021-11-26,0,
CUST02230,43,Male,Millennial,Basic,Ahmedabad,Gujarat,623550,656,2022-09-12,0,
CUST02231,24,Male,Gen-X,Basic,Surat,Gujarat,1532434,604,2022-05-03,0,
CUST02232,24,Male,Gen-Z,Basic,Chennai,Tamil Nadu,379056,795,2022-05-29,0,
CUST02233,22,Female,Boomer,Basic,Delhi,Delhi,877155,713,2021-06-04,0,
CUST02234,48,Female,Gen-X,Premium,Chennai,Tamil Nadu,1279016,564,2021-03-05,0,
CUST02235,53,Male,Gen-X,Basic,Surat,Gujarat,1511830,550,2022-04-07,0,
CUST02236,21,Female,Millennial,Basic,Pune,Maharashtra,881722,686,2021-04-16,0,
CUST02237,19,Male,Gen-X,Premium,Kolkata,West Bengal,1093681,700,2023-04-11,0,
CUST02238,43,Male,Gen-Z,Elite,Jaipur,Rajasthan,567335,729,2023-05-08,0,
CUST02239,51,Female,Gen-Z,Premium,Hyderabad,Telangana,332964,781,2021-12-18,0,
CUST02240,23,Male,Gen-Z,Basic,Delhi,Delhi,311840,737,2023-01-02,0,
CUST02241,24,Male,Gen-X,Premium,Jaipur,Rajasthan,1523247,567,2021-03-28,0,
CUST02242,34,Male,Gen-Z,Elite,Chennai,Tamil Nadu,337022,774,2022-06-01,1,2022-09-30
CUST02243,57,Female,Millennial,Basic,Ahmedabad,Gujarat,853423,654,2022-10-24,0,
CUST02244,27,Male,Boomer,Premium,Hyderabad,Telangana,1742127,755,2021-06-26,0,
CUST02245,23,Female,Gen-X,Basic,Delhi,Delhi,1638296,735,2021-02-10,1,2022-06-28
CUST02246,59,Male,Millennial,Basic,Jaipur,Rajasthan,932219,614,2021-09-11,0,
CUST02247,42,Male,Gen-Z,Premium,Hyderabad,Telangana,472441,756,2022-12-26,0,
CUST02248,37,Female,Gen-X,Elite,Hyderabad,Telangana,1015447,778,2022-03-25,0,
CUST02249,32,Male,Millennial,Basic,Delhi,Delhi,802853,618,2022-03-26,0,
CUST02250,33,Female,Gen-Z,Premium,Bangalore,Karnataka,402757,691,2022-06-21,0,
CUST02251,65,Female,Gen-Z,Elite,Kolkata,West Bengal,585922,755,2022-06-20,0,
CUST02252,36,Male,Boomer,Elite,Bangalore,Karnataka,890784,723,2022-09-17,0,
CUST02253,46,Male,Gen-X,Basic,Hyderabad,Telangana,1365819,746,2021-06-12,0,
CUST02254,58,Female,Gen-X,Elite,Surat,Gujarat,1925695,746,2022-01-08,0,
CUST02255,26,Male,Gen-X,Basic,Mumbai,Maharashtra,1747016,777,2022-01-17,0,
CUST02256,26,Male,Millennial,Premium,Surat,Gujarat,1175160,820,2021-10-17,0,
CUST02257,51,Male,Millennial,Basic,Delhi,Delhi,925831,748,2022-02-01,0,
CUST02258,28,Female,Millennial,Basic,Hyderabad,Telangana,733650,564,2022-02-23,0,
CUST02259,19,Female,Millennial,Premium,Hyderabad,Telangana,1078654,835,2023-03-05,1,2023-10-24
CUST02260,20,Female,Millennial,Basic,Ahmedabad,Gujarat,704019,765,2021-12-13,0,
CUST02261,60,Male,Gen-X,Basic,Kolkata,West Bengal,997727,584,2022-11-27,0,
CUST02262,40,Female,Millennial,Basic,Ahmedabad,Gujarat,994402,618,2022-09-05,0,
CUST02263,38,Male,Gen-X,Premium,Delhi,Delhi,1566746,761,2021-02-23,0,
CUST02264,48,Male,Millennial,Basic,Pune,Maharashtra,1115264,595,2023-03-20,0,
CUST02265,47,Female,Millennial,Premium,Bangalore,Karnataka,1173347,797,2022-10-09,0,
CUST02266,52,Female,Millennial,Basic,Ahmedabad,Gujarat,1100038,634,2022-10-25,0,
CUST02267,35,Female,Millennial,Basic,Delhi,Delhi,542015,597,2021-12-09,0,
CUST02268,53,Male,Gen-X,Basic,Bangalore,Karnataka,1597416,780,2021-03-09,0,
CUST02269,46,Female,Gen-Z,Basic,Delhi,Delhi,535419,616,2021-12-04,0,
CUST02270,26,Female,Millennial,Basic,Pune,Maharashtra,1187350,638,2021-04-07,0,
CUST02271,62,Male,Gen-Z,Basic,Kolkata,West Bengal,412398,768,2022-07-26,0,
CUST02272,52,Male,Millennial,Elite,Kolkata,West Bengal,618917,601,2022-11-26,0,
CUST02273,29,Male,Millennial,Premium,Delhi,Delhi,1097053,571,2022-01-31,0,
CUST02274,55,Male,Gen-X,Basic,Ahmedabad,Gujarat,1180960,648,2021-10-18,0,
CUST02275,56,Female,Boomer,Basic,Kolkata,West Bengal,1317842,680,2021-09-16,0,
CUST02276,47,Male,Millennial,Elite,Mumbai,Maharashtra,772926,637,2023-01-12,1,2023-11-06
CUST02277,58,Female,Gen-X,Basic,Ahmedabad,Gujarat,1282791,685,2023-05-23,0,
CUST02278,65,Female,Millennial,Basic,Jaipur,Rajasthan,1012725,588,2022-11-04,0,
CUST02279,58,Male,Millennial,Premium,Chennai,Tamil Nadu,753032,567,2022-09-10,0,
CUST02280,54,Male,Gen-Z,Premium,Delhi,Delhi,507922,654,2023-06-14,0,
CUST02281,45,Non-binary,Millennial,Premium,Delhi,Delhi,510029,695,2021-06-03,0,
CUST02282,51,Male,Millennial,Basic,Delhi,Delhi,727253,773,2021-12-08,1,2022-06-28
CUST02283,58,Female,Millennial,Basic,Pune,Maharashtra,723330,666,2021-03-25,0,
CUST02284,58,Female,Gen-Z,Premium,Delhi,Delhi,524650,550,2022-08-20,1,2022-11-08
CUST02285,52,Male,Gen-Z,Basic,Kolkata,West Bengal,394367,666,2022-11-11,0,
CUST02286,37,Female,Millennial,Premium,Kolkata,West Bengal,943328,575,2021-05-25,1,2022-08-08
CUST02287,40,Male,Boomer,Premium,Chennai,Tamil Nadu,1426229,561,2021-12-25,0,
CUST02288,48,Female,Millennial,Basic,Chennai,Tamil Nadu,960897,843,2021-11-14,0,
CUST02289,52,Female,Millennial,Elite,Surat,Gujarat,922305,718,2022-11-03,1,
CUST02290,32,Male,Gen-Z,Premium,Ahmedabad,Gujarat,424085,602,2022-12-17,0,
CUST02291,23,Male,Millennial,Premium,Kolkata,West Bengal,761313,818,2022-11-10,1,2024-02-22
CUST02292,46,Female,Millennial,Basic,Kolkata,West Bengal,895208,797,2022-02-06,0,
CUST02293,37,Female,Gen-Z,Basic,Pune,Maharashtra,319110,677,2021-05-13,1,2023-02-16
CUST02294,41,Male,Millennial,Basic,Kolkata,West Bengal,1113073,625,2022-09-02,0,
CUST02295,44,Female,Gen-Z,Basic,Kolkata,West Bengal,547594,818,2022-12-27,0,
CUST02296,34,Female,Gen-Z,Elite,Surat,Gujarat,403915,695,2021-03-28,0,
CUST02297,27,Female,Gen-Z,Basic,Mumbai,Maharashtra,470045,597,2021-11-14,0,
CUST02298,37,Male,Gen-Z,Basic,Surat,Gujarat,579668,748,2022-07-27,0,
CUST02299,18,Male,Gen-Z,Basic,Mumbai,Maharashtra,381491,620,2022-01-21,1,2022-11-13
CUST02300,18,Male,Millennial,Premium,Surat,Gujarat,1019718,641,2022-10-21,0,
CUST02301,51,Male,Gen-X,Basic,Kolkata,West Bengal,899278,758,2023-03-22,0,
CUST02302,26,Female,Millennial,Basic,Surat,Gujarat,866360,597,2021-12-03,0,
CUST02303,40,Male,Millennial,Basic,Kolkata,West Bengal,1118778,578,2023-04-13,0,
CUST02304,36,Male,Millennial,Elite,Kolkata,West Bengal,886196,725,2021-05-11,0,
CUST02305,48,Female,Boomer,Basic,Chennai,Tamil Nadu,1339503,568,2022-11-18,1,2023-05-19
CUST02306,52,Male,Millennial,Elite,Hyderabad,Telangana,1135347,596,2022-12-21,0,
CUST02307,18,Male,Gen-Z,Premium,Mumbai,Maharashtra,514608,609,2023-04-29,0,
CUST02308,62,Female,Millennial,Basic,Jaipur,Rajasthan,987108,725,2023-01-27,1,2023-05-28
CUST02309,49,Female,Gen-Z,Premium,Ahmedabad,Gujarat,475915,804,2022-12-03,0,
CUST02310,48,Female,Millennial,Basic,Ahmedabad,Gujarat,943092,778,2022-06-24,0,
CUST02311,37,Female,Millennial,Elite,Surat,Gujarat,1062593,696,2021-04-06,0,
CUST02312,18,Male,Gen-X,Premium,Hyderabad,Telangana,1975079,847,2022-10-24,0,
CUST02313,45,Female,Millennial,Basic,Pune,Maharashtra,1056727,788,2022-11-18,0,
CUST02314,36,Male,Gen-X,Basic,Jaipur,Rajasthan,1649044,737,2022-03-10,0,
CUST02315,56,Male,Boomer,Basic,Ahmedabad,Gujarat,762653,758,2022-06-05,0,
CUST02316,32,Male,Gen-Z,Elite,Bangalore,Karnataka,545124,624,2022-01-06,0,
CUST02317,18,Male,Millennial,Basic,Delhi,Delhi,1015196,732,2021-01-19,1,2022-03-01
CUST02318,53,Male,Millennial,Premium,Bangalore,Karnataka,1039302,636,2022-01-07,0,
CUST02319,41,Female,Millennial,Basic,Pune,Maharashtra,661767,820,2021-11-13,0,
CUST02320,30,Female,Millennial,Elite,Jaipur,Rajasthan,1132410,729,2021-07-04,1,2022-01-24
CUST02321,44,Male,Boomer,Basic,Ahmedabad,Gujarat,716737,794,2021-08-08,0,
CUST02322,53,Female,Gen-X,Premium,Surat,Gujarat,1104334,556,2021-12-16,0,
CUST02323,45,Female,Millennial,Basic,Delhi,Delhi,964116,818,2023-02-24,1,
CUST02324,43,Male,Millennial,Premium,Mumbai,Maharashtra,971600,562,2022-05-13,0,
CUST02325,33,Male,Gen-X,Basic,Ahmedabad,Gujarat,1175989,775,2021-07-16,1,2021-12-13
CUST02326,28,Male,Boomer,Basic,Ahmedabad,Gujarat,1441823,815,2021-08-20,1,2021-10-03
CUST02327,63,Male,Gen-X,Basic,Pune,Maharashtra,1265516,791,2021-05-21,0,
CUST02328,65,Female,Gen-Z,Premium,Ahmedabad,Gujarat,300052,729,2021-06-08,0,
CUST02329,59,Male,Millennial,Basic,Jaipur,Rajasthan,613824,729,2021-03-21,0,
CUST02330,42,Male,Gen-Z,Premium,Hyderabad,Telangana,564785,675,2021-10-30,1,2023-05-21
CUST02331,42,Male,Millennial,Basic,Jaipur,Rajasthan,655885,832,2023-05-15,1,
CUST02332,32,Female,Gen-Z,Elite,Mumbai,Maharashtra,333873,739,2023-03-19,0,
CUST02333,34,Male,Millennial,Elite,Hyderabad,Telangana,977540,565,2021-04-14,0,
CUST02334,23,Female,Gen-X,Premium,Ahmedabad,Gujarat,1328847,570,2022-06-04,0,
CUST02335,45,Male,Gen-Z,Basic,Ahmedabad,Gujarat,538977,565,2023-03-01,1,
CUST02336,58,Female,Millennial,Basic,Delhi,Delhi,1103011,818,2022-07-07,1,2023-12-25
CUST02337,33,Female,Millennial,Basic,Ahmedabad,Gujarat,1092192,582,2023-05-06,0,
CUST02338,51,Male,Millennial,Basic,Kolkata,West Bengal,719106,731,2023-01-27,0,
CUST02339,57,Female,Gen-Z,Premium,Mumbai,Maharashtra,451663,618,2022-06-24,1,2022-11-22
CUST02340,62,Female,Millennial,Premium,Chennai,Tamil Nadu,955099,601,2021-02-08,0,
CUST02341,61,Female,Gen-X,Elite,Surat,Gujarat,1186379,614,2022-11-09,0,
CUST02342,35,Female,Gen-Z,Basic,Delhi,Delhi,312329,849,2021-12-11,0,
CUST02343,36,Male,Gen-Z,Premium,Bangalore,Karnataka,448699,777,2023-06-17,1,2024-03-02
CUST02344,59,Male,Millennial,Basic,Hyderabad,Telangana,508972,771,2023-02-24,1,2023-10-20
CUST02345,65,Female,Boomer,Premium,Chennai,Tamil Nadu,1740774,821,2022-09-25,0,
CUST02346,52,Male,Gen-X,Basic,Surat,Gujarat,1756020,567,2021-05-15,0,
CUST02347,35,Female,Gen-X,Basic,Ahmedabad,Gujarat,1030411,767,2022-09-04,0,
CUST02348,44,Female,Millennial,Basic,Jaipur,Rajasthan,701300,822,2022-01-21,1,2022-09-03
CUST02349,30,Male,Millennial,Premium,Kolkata,West Bengal,1187986,722,2021-06-07,0,
CUST02350,22,Female,Gen-Z,Elite,Hyderabad,Telangana,412064,605,2021-06-16,0,
CUST02351,29,Female,Millennial,Basic,Hyderabad,Telangana,1048605,558,2021-07-05,0,
CUST02352,26,Male,Boomer,Basic,Hyderabad,Telangana,1136178,832,2023-05-02,1,2024-02-28
CUST02353,36,Male,Millennial,Basic,Mumbai,Maharashtra,1104867,842,2022-12-11,0,
CUST02354,25,Female,Gen-X,Premium,Hyderabad,Telangana,1644504,571,2023-03-01,0,
CUST02355,58,Female,Gen-X,Basic,Delhi,Delhi,827492,621,2022-10-02,1,2023-08-22
CUST02356,47,Female,Gen-Z,Premium,Surat,Gujarat,388316,721,2023-04-09,1,
CUST02357,57,Male,Boomer,Elite,Jaipur,Rajasthan,1269590,672,2021-06-19,0,
CUST02358,46,Male,Gen-Z,Elite,Delhi,Delhi,577852,640,2023-01-09,0,
CUST02359,35,Female,Millennial,Basic,Delhi,Delhi,571420,773,2022-03-25,0,
CUST02360,62,Male,Gen-Z,Elite,Kolkata,West Bengal,480348,841,2021-02-14,0,
CUST02361,57,Female,Gen-Z,Premium,Jaipur,Rajasthan,390653,801,2022-02-25,0,
CUST02362,49,Male,Millennial,Basic,Kolkata,West Bengal,1122529,847,2022-01-09,0,
CUST02363,30,Male,Millennial,Premium,Hyderabad,Telangana,1035618,805,2022-11-24,0,
CUST02364,38,Male,Millennial,Premium,Hyderabad,Telangana,758791,562,2023-01-07,1,2024-03-03
CUST02365,19,Male,Millennial,Basic,Delhi,Delhi,616972,667,2021-09-01,0,
CUST02366,27,Female,Gen-Z,Basic,Delhi,Delhi,303449,727,2022-03-31,0,
CUST02367,21,Male,Gen-Z,Basic,Hyderabad,Telangana,486340,710,2022-09-18,0,
CUST02368,52,Male,Millennial,Premium,Pune,Maharashtra,784286,644,2021-10-19,0,
CUST02369,19,Male,Millennial,Basic,Surat,Gujarat,720329,717,2023-02-10,0,
CUST02370,29,Female,Gen-X,Elite,Mumbai,Maharashtra,1982602,636,2023-02-06,1,2023-07-19
CUST02371,24,Female,Gen-X,Premium,Chennai,Tamil Nadu,1359370,552,2023-03-14,0,
CUST02372,36,Male,Gen-X,Premium,Ahmedabad,Gujarat,1699807,565,2022-04-05,0,
CUST02373,35,Male,Gen-X,Basic,Bangalore,Karnataka,1012894,679,2021-08-28,0,
CUST02374,26,Female,Millennial,Premium,Jaipur,Rajasthan,509418,572,2022-07-01,0,
CUST02375,63,Female,Gen-X,Basic,Kolkata,West Bengal,1301075,647,2021-09-02,0,
CUST02376,46,Male,Millennial,Basic,Jaipur,Rajasthan,965965,707,2021-11-13,0,
CUST02377,64,Male,Millennial,Premium,Hyderabad,Telangana,854619,788,2023-04-09,1,
CUST02378,18,Female,Gen-X,Basic,Chennai,Tamil Nadu,1868559,559,2023-03-15,1,2023-11-11
CUST02379,32,Female,Millennial,Premium,Bangalore,Karnataka,803785,571,2022-04-26,0,
CUST02380,23,Female,Gen-X,Basic,Delhi,Delhi,1173203,733,2023-05-06,0,
CUST02381,27,Male,Gen-X,Basic,Delhi,Delhi,1899258,766,2021-07-18,0,
CUST02382,18,Male,Gen-X,Basic,Kolkata,West Bengal,1288162,763,2022-01-12,1,2023-10-18
CUST02383,49,Male,Boomer,Elite,Surat,Gujarat,923577,707,2022-11-26,0,
CUST02384,31,Male,Millennial,Premium,Ahmedabad,Gujarat,568362,759,2022-08-08,0,
CUST02385,39,Female,Millennial,Premium,Surat,Gujarat,1055316,682,2022-03-28,0,
CUST02386,44,Male,Millennial,Basic,Chennai,Tamil Nadu,1077564,602,2022-04-18,0,
CUST02387,37,Female,Millennial,Basic,Surat,Gujarat,523308,778,2023-02-27,0,
CUST02388,49,Male,Millennial,Elite,Kolkata,West Bengal,751051,732,2021-10-16,0,
CUST02389,41,Male,Gen-X,Basic,Bangalore,Karnataka,1699851,572,2023-03-08,0,
CUST02390,47,Female,Gen-X,Basic,Bangalore,Karnataka,1935658,655,2022-01-27,0,
CUST02391,62,Female,Millennial,Premium,Bangalore,Karnataka,764472,640,2022-05-30,0,
CUST02392,20,Non-binary,Gen-Z,Basic,Delhi,Delhi,561616,668,2022-06-25,0,
CUST02393,39,Male,Millennial,Premium,Pune,Maharashtra,775604,687,2022-03-05,0,
CUST02394,23,Male,Gen-Z,Premium,Chennai,Tamil Nadu,353848,669,2021-06-15,0,
CUST02395,27,Male,Gen-X,Basic,Ahmedabad,Gujarat,804135,710,2023-04-17,0,
CUST02396,21,Male,Millennial,Basic,Chennai,Tamil Nadu,731126,757,2021-07-24,0,
CUST02397,35,Male,Gen-Z,Basic,Chennai,Tamil Nadu,413542,704,2023-04-01,0,
CUST02398,43,Female,Gen-Z,Elite,Surat,Gujarat,583535,812,2022-09-12,0,
CUST02399,22,Male,Millennial,Premium,Mumbai,Maharashtra,644249,704,2021-05-22,0,
CUST02400,52,Female,Millennial,Basic,Chennai,Tamil Nadu,767561,835,2023-06-13,0,
CUST02401,48,Male,Millennial,Basic,Kolkata,West Bengal,517607,808,2021-09-14,0,
CUST02402,29,Female,Gen-Z,Premium,Mumbai,Maharashtra,529061,706,2021-02-23,1,2021-10-31
CUST02403,30,Male,Millennial,Premium,Pune,Maharashtra,1140598,563,2022-10-19,0,
CUST02404,34,Male,Millennial,Basic,Kolkata,West Bengal,666474,626,2022-05-08,1,2023-03-23
CUST02405,42,Female,Gen-X,Basic,Chennai,Tamil Nadu,1314794,769,2023-06-15,1,2024-01-24
CUST02406,18,Male,Millennial,Basic,Jaipur,Rajasthan,585478,781,2022-01-16,0,
CUST02407,25,Female,Millennial,Premium,Delhi,Delhi,819784,843,2022-07-22,1,2023-10-23
CUST02408,63,Female,Gen-Z,Elite,Surat,Gujarat,340002,691,2021-04-16,0,
CUST02409,33,Female,Boomer,Basic,Hyderabad,Telangana,1228018,800,2022-12-30,0,
CUST02410,42,Female,Millennial,Premium,Ahmedabad,Gujarat,1014235,845,2023-05-17,0,
CUST02411,46,Male,Gen-X,Basic,Ahmedabad,Gujarat,1464011,689,2022-06-13,0,
CUST02412,33,Female,Gen-Z,Basic,Kolkata,West Bengal,373565,691,2023-05-22,0,
CUST02413,65,Male,Millennial,Basic,Ahmedabad,Gujarat,747657,678,2021-05-08,0,
CUST02414,20,Male,Gen-Z,Premium,Mumbai,Maharashtra,491571,567,2021-10-19,0,
CUST02415,30,Male,Millennial,Basic,Bangalore,Karnataka,912828,792,2021-03-27,0,
CUST02416,47,Male,Boomer,Premium,Jaipur,Rajasthan,764129,713,2023-02-21,0,
CUST02417,65,Male,Millennial,Basic,Hyderabad,Telangana,1091464,645,2021-06-14,0,
CUST02418,24,Female,Gen-Z,Basic,Ahmedabad,Gujarat,442556,577,2021-10-07,1,2022-05-09
CUST02419,51,Female,Gen-Z,Basic,Ahmedabad,Gujarat,348710,779,2022-04-06,0,
CUST02420,60,Female,Millennial,Premium,Kolkata,West Bengal,585978,574,2022-06-10,0,
CUST02421,31,Male,Gen-Z,Basic,Chennai,Tamil Nadu,589665,724,2021-05-31,0,
CUST02422,48,Female,Gen-Z,Premium,Delhi,Delhi,384460,710,2023-05-01,1,
CUST02423,42,Male,Gen-X,Basic,Surat,Gujarat,1890312,579,2022-03-24,0,
CUST02424,61,Male,Millennial,Basic,Surat,Gujarat,787409,714,2021-04-04,1,2021-09-30
CUST02425,37,Female,Millennial,Basic,Surat,Gujarat,770145,757,2021-08-16,0,
CUST02426,38,Non-binary,Boomer,Basic,Surat,Gujarat,1441114,651,2023-04-17,0,
CUST02427,28,Male,Gen-Z,Basic,Pune,Maharashtra,302964,655,2022-04-07,1,2022-06-05
CUST02428,58,Female,Boomer,Basic,Hyderabad,Telangana,1005707,618,2021-12-24,1,2022-11-16
CUST02429,64,Female,Millennial,Premium,Chennai,Tamil Nadu,711851,557,2021-01-28,0,
CUST02430,20,Female,Gen-X,Premium,Delhi,Delhi,1841717,672,2022-03-01,0,
CUST02431,65,Female,Millennial,Basic,Delhi,Delhi,870386,650,2021-02-24,0,
CUST02432,53,Female,Gen-X,Basic,Kolkata,West Bengal,1237484,550,2022-02-10,0,
CUST02433,51,Female,Boomer,Basic,Jaipur,Rajasthan,919295,556,2022-05-30,0,
CUST02434,25,Male,Millennial,Basic,Ahmedabad,Gujarat,913356,660,2022-01-18,0,
CUST02435,34,Male,Boomer,Basic,Ahmedabad,Gujarat,782007,735,2021-08-30,0,
CUST02436,48,Male,Millennial,Elite,Chennai,Tamil Nadu,672343,765,2022-01-31,0,
CUST02437,58,Female,Millennial,Basic,Pune,Maharashtra,705528,672,2021-03-25,0,
CUST02438,37,Female,Millennial,Basic,Mumbai,Maharashtra,925536,750,2022-01-19,1,2022-11-13
CUST02439,30,Female,Millennial,Basic,Bangalore,Karnataka,761278,557,2021-08-18,0,
CUST02440,41,Female,Gen-Z,Basic,Chennai,Tamil Nadu,451734,613,2021-01-29,0,
CUST02441,21,Male,Millennial,Premium,Mumbai,Maharashtra,955306,685,2021-11-23,0,
CUST02442,60,Male,Millennial,Basic,Bangalore,Karnataka,1169390,735,2021-04-12,1,2022-01-08
CUST02443,31,Male,Gen-X,Basic,Delhi,Delhi,1717804,676,2023-05-10,1,
CUST02444,25,Female,Gen-X,Premium,Pune,Maharashtra,1286308,598,2023-01-02,0,
CUST02445,33,Male,Millennial,Basic,Chennai,Tamil Nadu,1023792,715,2022-10-28,0,
CUST02446,58,Male,Millennial,Premium,Surat,Gujarat,1164785,676,2021-12-10,1,2023-04-15
CUST02447,45,Male,Millennial,Premium,Delhi,Delhi,849566,726,2023-03-22,1,2023-12-31
CUST02448,38,Male,Gen-Z,Basic,Mumbai,Maharashtra,423149,752,2021-05-30,0,
CUST02449,18,Male,Gen-Z,Premium,Chennai,Tamil Nadu,323405,706,2021-05-21,0,
CUST02450,28,Male,Millennial,Basic,Chennai,Tamil Nadu,1124659,768,2021-02-09,0,
CUST02451,35,Female,Millennial,Premium,Kolkata,West Bengal,672503,834,2021-10-21,0,
CUST02452,55,Male,Boomer,Basic,Hyderabad,Telangana,676749,838,2023-04-30,1,2024-06-11
CUST02453,25,Female,Millennial,Basic,Delhi,Delhi,876042,577,2022-04-29,0,
CUST02454,43,Male,Millennial,Premium,Chennai,Tamil Nadu,1092129,632,2022-12-14,0,
CUST02455,33,Female,Millennial,Elite,Ahmedabad,Gujarat,784644,661,2023-05-02,0,
CUST02456,18,Female,Gen-Z,Elite,Ahmedabad,Gujarat,534920,703,2021-05-23,0,
CUST02457,20,Female,Millennial,Premium,Hyderabad,Telangana,1085477,578,2023-02-17,0,
CUST02458,55,Female,Millennial,Basic,Chennai,Tamil Nadu,818082,762,2022-12-24,0,
CUST02459,62,Female,Millennial,Basic,Surat,Gujarat,913668,651,2022-04-26,0,
CUST02460,48,Female,Millennial,Basic,Hyderabad,Telangana,873738,763,2022-04-05,1,2023-12-22
CUST02461,62,Female,Boomer,Basic,Hyderabad,Telangana,1727035,704,2022-09-23,0,
CUST02462,56,Female,Gen-X,Basic,Mumbai,Maharashtra,1670606,749,2021-01-06,0,
CUST02463,27,Male,Millennial,Elite,Mumbai,Maharashtra,1147739,717,2021-03-23,0,
CUST02464,41,Female,Millennial,Basic,Jaipur,Rajasthan,654006,787,2021-01-20,0,
CUST02465,23,Female,Millennial,Basic,Delhi,Delhi,717165,708,2021-09-20,0,
CUST02466,33,Male,Gen-Z,Basic,Bangalore,Karnataka,321274,742,2021-08-09,1,2023-07-02
CUST02467,28,Female,Millennial,Premium,Hyderabad,Telangana,849935,716,2023-05-06,0,
CUST02468,49,Female,Gen-Z,Premium,Mumbai,Maharashtra,562177,775,2021-06-03,0,
CUST02469,23,Female,Millennial,Premium,Pune,Maharashtra,728792,800,2022-07-16,0,
CUST02470,61,Female,Millennial,Basic,Jaipur,Rajasthan,589797,829,2023-01-15,0,
CUST02471,57,Male,Gen-Z,Premium,Chennai,Tamil Nadu,320533,770,2022-09-16,0,
CUST02472,39,Male,Boomer,Basic,Delhi,Delhi,1137000,572,2022-06-25,0,
CUST02473,58,Male,Boomer,Elite,Chennai,Tamil Nadu,796826,738,2022-03-10,0,
CUST02474,21,Male,Gen-X,Premium,Jaipur,Rajasthan,1215324,821,2021-04-24,0,
CUST02475,21,Male,Millennial,Basic,Kolkata,West Bengal,1073985,576,2023-03-06,0,
CUST02476,40,Female,Gen-X,Basic,Ahmedabad,Gujarat,1260856,759,2021-10-23,1,2023-03-06
CUST02477,59,Male,Gen-Z,Premium,Delhi,Delhi,482961,584,2021-09-01,0,
CUST02478,27,Male,Gen-X,Basic,Ahmedabad,Gujarat,1402592,747,2021-11-05,0,
CUST02479,62,Male,Gen-Z,Elite,Pune,Maharashtra,515559,723,2021-05-05,0,
CUST02480,52,Female,Gen-X,Basic,Chennai,Tamil Nadu,987397,767,2021-02-18,0,
CUST02481,24,Male,Millennial,Basic,Kolkata,West Bengal,1144308,605,2021-09-02,0,
CUST02482,26,Male,Gen-X,Basic,Pune,Maharashtra,1572359,701,2022-03-06,0,
CUST02483,49,Male,Boomer,Basic,Bangalore,Karnataka,925144,587,2022-10-17,1,2023-02-11
CUST02484,32,Male,Gen-Z,Basic,Chennai,Tamil Nadu,336976,747,2023-03-24,0,
CUST02485,38,Female,Millennial,Basic,Jaipur,Rajasthan,604807,558,2022-09-30,0,
CUST02486,53,Male,Boomer,Premium,Kolkata,West Bengal,1539195,727,2022-04-14,0,
CUST02487,59,Female,Millennial,Basic,Delhi,Delhi,911677,725,2021-03-06,1,2021-04-15
CUST02488,40,Male,Gen-X,Elite,Kolkata,West Bengal,1256909,810,2021-04-24,0,
CUST02489,46,Female,Millennial,Premium,Chennai,Tamil Nadu,733030,633,2023-05-07,0,
CUST02490,64,Male,Millennial,Premium,Mumbai,Maharashtra,1099030,688,2022-05-27,1,2023-10-19
CUST02491,30,Male,Millennial,Basic,Pune,Maharashtra,1112333,791,2022-09-04,0,
CUST02492,19,Female,Gen-Z,Basic,Kolkata,West Bengal,474378,704,2022-07-03,0,
CUST02493,62,Male,Gen-X,Basic,Ahmedabad,Gujarat,1429452,770,2021-01-17,0,
CUST02494,42,Female,Millennial,Premium,Pune,Maharashtra,1071513,684,2022-10-10,0,
